group,total_sample,sample_2018_no,sample_2017_no,two_sided_p_value,two_sided_t_statistic,two_sided_CI,Act_per_2018_Mean,Act_per_2017_Mean,two_sided_des,greater_p_value,greater_t_statistic,greater_CI,premium_2018_Mean,premium_2017_Mean,greater_des,y_2017,y_2018,y_score,not_equal_sig,greater_sig
28-38_01 Single_Excellent,124,124,0,,,,,,,,,,,,,,,,,
46-52_02 Maried_Good,123,83,40,0.0,46.83,"(4.195605481690042, 4.56621266854978)",9.56,5.18,Two-Sample Welch's t-test,0.0,3.5,"(inf, 11959.494327682984)",12781.78,5158.35,Two-Sample Welch's t-test,3.684807468836541,8.301697864704662,4.616890395868121,True,True
53+_00 NA_Very Risk,118,60,58,0.0,18.87,"(6.476938238077702, 8.012877727822852)",16.75,9.51,Two-Sample Welch's t-test,0.004,2.74,"(inf, 22417.889672627814)",26523.02,13551.59,Two-Sample Welch's t-test,4.427091620720104,6.470183882837288,2.0430922621171845,True,True
39-45_02 Maried_Good,115,86,29,0.0,48.79,"(4.205578900504152, 4.564852103735577)",9.55,5.16,Two-Sample Welch's t-test,0.004,2.7,"(inf, 7072.277023329758)",10175.99,6096.72,Two-Sample Welch's t-test,3.411944129837013,7.2047401358859595,3.7927960060489463,True,True
46-52_02 Maried_Excellent,104,104,0,,,,,,,,,,,,,,,,,
19-27_00 NA_Good,103,58,45,0.0,51.85,"(4.941504431408683, 5.3349450560440665)",9.26,4.13,Two-Sample Welch's t-test,0.0,6.13,"(inf, 10971.158108712121)",11751.21,3475.0,Two-Sample Welch's t-test,3.065707597661534,8.641179390336438,5.575471792674905,True,True
53+_00 NA_Risk,102,33,69,0.0,56.18,"(4.694263491141308, 5.040439433249292)",13.25,8.38,Two-Sample Welch's t-test,0.0,5.6,"(inf, 28371.44377478469)",32890.94,12056.26,Two-Sample Welch's t-test,5.639524301018411,5.509771968038073,-0.1297523329803381,True,True
46-52_00 NA_Normal,101,40,61,0.0,43.58,"(4.819426041844023, 5.280108623241345)",11.68,6.63,Two-Sample Welch's t-test,0.0,7.95,"(inf, 17505.112637610408)",19767.15,5808.05,Two-Sample Welch's t-test,3.337193700145105,5.945843513336086,2.60864981319098,True,True
28-38_01 Single_Good,97,77,20,0.0,33.94,"(4.092287127539934, 4.612138923245118)",9.3,4.95,Two-Sample Welch's t-test,0.018,2.14,"(inf, 5031.511922118765)",9060.58,6459.6,Two-Sample Welch's t-test,1.803463366626882,5.548907720224624,3.7454443535977417,True,True
28-38_01 Single_Risk,96,49,47,0.0,61.96,"(4.771613608030891, 5.087556301242237)",13.34,8.41,Two-Sample Welch's t-test,0.0,5.66,"(inf, 14911.042334319907)",19582.35,8550.43,Two-Sample Welch's t-test,1.9188211685600385,4.3348946516715054,2.4160734831114667,True,True
53+_00 NA_Normal,94,29,65,0.0,32.79,"(4.615835650413219, 5.218535165327445)",11.5,6.58,Two-Sample Welch's t-test,0.0,6.1,"(inf, 36576.508923936075)",35940.21,8535.42,Two-Sample Welch's t-test,4.555471575413187,5.392897255876253,0.8374256804630664,True,True
28-38_01 Single_Very Good,91,81,10,0.0,42.15,"(4.0931402107150126, 4.500596792004097)",7.03,2.73,Two-Sample Welch's t-test,0.0,3.86,"(inf, 5480.017524345143)",8565.44,4950.0,Two-Sample Welch's t-test,0.912679777173381,5.5393828555150115,4.62670307834163,True,True
53+_02 Maried_Very Good,89,45,44,0.0,37.36,"(4.871909573402108, 5.419795055254306)",7.46,2.32,Two-Sample Welch's t-test,0.0,8.09,"(inf, 18094.024435386847)",19815.87,5326.7,Two-Sample Welch's t-test,4.632877448308948,9.787899965874058,5.155022517565109,True,True
46-52_00 NA_Very Risk,88,45,43,0.0,14.28,"(7.131535284536891, 9.473773859813214)",17.82,9.51,Two-Sample Welch's t-test,0.01,2.38,"(inf, 14419.39393255411)",19105.64,11260.28,Two-Sample Welch's t-test,2.7978312231566713,3.7564045361688843,0.9585733130122127,True,True
28-38_02 Maried_Risk,86,42,44,0.0,56.57,"(4.800441232984408, 5.150237565111322)",13.3,8.32,Two-Sample Welch's t-test,0.0,4.14,"(inf, 12616.838650193447)",16178.57,7672.55,Two-Sample Welch's t-test,2.5375147295472105,5.835987870420971,3.298473140873761,True,True
28-38_02 Maried_Normal,86,48,38,0.0,37.01,"(4.808470288809103, 5.355463997292816)",11.69,6.61,Two-Sample Welch's t-test,0.0,6.04,"(inf, 10510.56400407478)",13306.88,5411.79,Two-Sample Welch's t-test,3.1772811911158243,7.309233335541906,4.131952144426082,True,True
28-38_01 Single_Very Risk,80,55,25,0.0,21.39,"(5.4890061907777925, 6.622754895698589)",15.53,9.48,Two-Sample Welch's t-test,0.0,3.73,"(inf, 12045.480775652284)",17012.45,9173.88,Two-Sample Welch's t-test,0.9327307113259716,3.9869944431732334,3.054263731847262,True,True
39-45_00 NA_Normal,77,38,39,0.0,43.85,"(4.844385560234573, 5.305607041089922)",11.71,6.63,Two-Sample Welch's t-test,0.0,4.95,"(inf, 14059.731658400962)",16627.47,6643.59,Two-Sample Welch's t-test,3.5035093237158783,6.16604857586688,2.662539252151002,True,True
1-18_00 NA_Very Good,75,32,43,0.0,30.08,"(4.150498712939076, 4.7497493269294715)",6.74,2.29,Two-Sample Welch's t-test,0.001,3.46,"(inf, 7668.269230473152)",10420.78,5576.16,Two-Sample Welch's t-test,6.551981374911875,6.381744954112639,-0.17023642079923573,True,True
46-52_00 NA_Risk,74,30,44,0.0,52.72,"(4.878811481788033, 5.262587677757385)",13.38,8.31,Two-Sample Welch's t-test,0.0,5.61,"(inf, 23585.948608827246)",25090.97,7784.73,Two-Sample Welch's t-test,2.999222192324878,4.444207360958112,1.4449851686332342,True,True
39-45_00 NA_Very Risk,69,39,30,0.0,12.3,"(6.519728285488352, 9.087319704293982)",17.3,9.49,Two-Sample Welch's t-test,0.009,2.42,"(inf, 13755.664069690272)",18908.46,11377.57,Two-Sample Welch's t-test,1.925590529303697,3.740599045704162,1.815008516400465,True,True
28-38_02 Maried_Good,68,50,18,0.0,30.51,"(4.142745582010945, 4.73265785221331)",9.55,5.11,Two-Sample Welch's t-test,0.125,1.16,"(inf, 3354.6029431399656)",8278.2,7047.0,Two-Sample Welch's t-test,4.161808063236542,6.660642891798145,2.4988348285616033,True,False
28-38_02 Maried_Very Risk,67,37,30,0.0,11.3,"(6.409173496608505, 9.210465085038265)",17.34,9.53,Two-Sample Welch's t-test,0.001,3.16,"(inf, 11409.854691118551)",15075.0,8094.4,Two-Sample Welch's t-test,1.6298705430458669,4.651230859406369,3.021360316360502,True,True
28-38_02 Maried_Excellent,67,67,0,,,,,,,,,,,,,,,,,
39-45_01 Single_Risk,67,33,34,0.0,48.28,"(4.751521093497166, 5.161594845210422)",13.35,8.4,Two-Sample Welch's t-test,0.0,4.87,"(inf, 17428.34793545529)",20778.18,8454.21,Two-Sample Welch's t-test,2.326799006700972,3.8144746093609836,1.4876756026600115,True,True
39-45_02 Maried_Very Good,65,57,8,0.0,17.39,"(4.203088773559806, 5.427771593135203)",7.16,2.35,Two-Sample Welch's t-test,0.001,3.88,"(inf, 3818.3999291691266)",7523.25,5062.5,Two-Sample Welch's t-test,0.8585838242807505,4.6996065624075305,3.84102273812678,True,True
39-45_01 Single_Normal,65,29,36,0.0,35.15,"(4.774635582934235, 5.350296959754329)",11.68,6.62,Two-Sample Welch's t-test,0.0,6.92,"(inf, 13069.514577984706)",16037.66,5941.44,Two-Sample Welch's t-test,3.847879485447851,4.464312196612805,0.6164327111649535,True,True
39-45_02 Maried_Excellent,64,64,0,,,,,,,,,,,,,,,,,
46-52_01 Single_Risk,58,22,36,0.0,42.72,"(4.661332881226271, 5.123625909257922)",13.25,8.36,Two-Sample Welch's t-test,0.0,4.35,"(inf, 26262.62325260283)",25754.91,7964.42,Two-Sample Welch's t-test,4.250917066797689,5.84560495843912,1.5946878916414304,True,True
46-52_00 NA_Excellent,57,57,0,,,,,,,,,,,,,,,,,
39-45_00 NA_Risk,57,27,30,0.0,47.37,"(4.7076129995182745, 5.123652726577807)",13.34,8.42,Two-Sample Welch's t-test,0.0,6.31,"(inf, 19595.545227073068)",21701.11,6901.7,Two-Sample Welch's t-test,1.6852043677877082,3.468797986578055,1.7835936187903472,True,True
46-52_02 Maried_Very Good,57,43,14,0.0,22.95,"(4.262493237502391, 5.089980518961812)",7.33,2.65,Two-Sample Welch's t-test,0.0,9.17,"(inf, 5738.555344389004)",9203.33,4500.0,Two-Sample Welch's t-test,1.3211397031839467,6.442825203182544,5.121685499998597,True,True
1-18_00 NA_Excellent,56,56,0,,,,,,,,,,,,,,,,,
53+_01 Single_Normal,56,23,33,0.0,29.96,"(4.556763892711055, 5.211326593701662)",11.47,6.59,Two-Sample Welch's t-test,0.001,3.39,"(inf, 18726.680768275564)",21818.0,10136.12,Two-Sample Welch's t-test,7.295405333254235,7.012302908501362,-0.2831024247528721,True,True
53+_00 NA_Good,52,28,24,0.0,28.24,"(4.1354635665719295, 4.7688927414481705)",9.47,5.02,Two-Sample Welch's t-test,0.0,7.31,"(inf, 16051.329957415132)",19832.68,7241.0,Two-Sample Welch's t-test,4.551950446750373,4.711656210602035,0.15970576385166135,True,True
53+_01 Single_Very Risk,49,28,21,0.0,14.03,"(6.300158135313225, 8.45491407725245)",16.93,9.56,Two-Sample Welch's t-test,0.244,0.7,"(inf, 13985.827381045032)",21616.82,18020.33,Two-Sample Welch's t-test,5.0273208218126575,7.577812134620341,2.550491312807684,True,False
46-52_01 Single_Normal,49,25,24,0.0,28.78,"(4.700782232866266, 5.407495475852246)",11.58,6.52,Two-Sample Welch's t-test,0.0,4.8,"(inf, 23610.52607146478)",23315.52,6793.0,Two-Sample Welch's t-test,4.01077925215371,8.172059533186198,4.1612802810324885,True,True
39-45_01 Single_Very Risk,48,29,19,0.0,11.11,"(6.352137016893087, 9.22029808631918)",17.31,9.52,Two-Sample Welch's t-test,0.0,3.78,"(inf, 21672.297094552327)",22203.1,8090.0,Two-Sample Welch's t-test,1.0058369429100666,3.849157317963087,2.8433203750530196,True,True
28-38_02 Maried_Very Good,47,40,7,0.0,23.18,"(4.2474514065934645, 5.101472825670532)",6.98,2.31,Two-Sample Welch's t-test,0.001,3.38,"(inf, 8179.0513824588015)",9614.25,4500.0,Two-Sample Welch's t-test,1.1696114884809978,7.880216286395054,6.710604797914057,True,True
28-38_00 NA_Risk,47,34,13,0.0,38.9,"(4.631330209667597, 5.149819726313725)",13.36,8.47,Two-Sample Welch's t-test,0.0,6.02,"(inf, 13120.306504425913)",15971.91,6144.23,Two-Sample Welch's t-test,1.9006209051881062,7.214335011003274,5.313714105815167,True,True
53+_00 NA_Excellent,46,46,0,,,,,,,,,,,,,,,,,
19-27_00 NA_Normal,45,11,34,0.0,24.32,"(4.484030524091349, 5.344840965345464)",11.53,6.62,Two-Sample Welch's t-test,0.002,3.28,"(inf, 14943.798341742773)",19227.27,10095.88,Two-Sample Welch's t-test,5.973967660587581,8.049874970027062,2.07590730943948,True,True
46-52_00 NA_Good,44,27,17,0.0,27.8,"(3.844656039755445, 4.449834144865888)",9.3,5.15,Two-Sample Welch's t-test,0.0,8.0,"(inf, 11429.182787386668)",14616.19,5500.71,Two-Sample Welch's t-test,2.7934885118711015,5.219156927291899,2.425668415420798,True,True
39-45_00 NA_Excellent,44,44,0,,,,,,,,,,,,,,,,,
28-38_00 NA_Normal,43,23,20,0.0,33.06,"(4.8873715333924315, 5.523553652203218)",11.8,6.6,Two-Sample Welch's t-test,0.0,3.91,"(inf, 13588.86127104211)",15385.3,6473.7,Two-Sample Welch's t-test,2.6221525451429906,8.074870922824788,5.452718377681798,True,True
46-52_01 Single_Excellent,42,42,0,,,,,,,,,,,,,,,,,
39-45_01 Single_Good,41,36,5,0.0,39.64,"(3.842801229761082, 4.258047258962944)",9.38,5.33,Two-Sample Welch's t-test,0.003,2.86,"(inf, 11454.410021655985)",11579.31,4876.2,Two-Sample Welch's t-test,1.1229465498444842,8.520592667206833,7.397646117362347,True,True
46-52_01 Single_Very Risk,40,28,12,0.0,12.94,"(5.712350924048161, 7.8474232683326175)",16.4,9.62,Two-Sample Welch's t-test,0.0,4.12,"(inf, 16996.788913383076)",19367.57,7986.08,Two-Sample Welch's t-test,1.1961416123429263,5.575797207844686,4.3796555955017595,True,True
53+_01 Single_Risk,39,12,27,0.0,50.25,"(4.871717949337022, 5.284158761687433)",13.57,8.49,Two-Sample Welch's t-test,0.002,3.45,"(inf, 24800.173692518372)",26390.0,11105.15,Two-Sample Welch's t-test,4.896639314050138,3.832756830290253,-1.0638824837598857,True,True
28-38_00 NA_Good,38,27,11,0.0,19.59,"(4.374348861778746, 5.440320915193244)",9.32,4.41,Two-Sample Welch's t-test,0.064,1.57,"(inf, 10204.98415423448)",11385.0,6954.55,Two-Sample Welch's t-test,2.165105573660995,6.799608474210728,4.634502900549732,True,False
28-38_00 NA_Excellent,37,37,0,,,,,,,,,,,,,,,,,
39-45_01 Single_Excellent,35,35,0,,,,,,,,,,,,,,,,,
53+_01 Single_Good,32,19,13,0.0,20.94,"(3.975458442740974, 4.837598559347553)",9.4,4.99,Two-Sample Welch's t-test,0.0,4.82,"(inf, 22901.068921933358)",24180.68,8143.08,Two-Sample Welch's t-test,11.25719924796039,8.268337780350125,-2.988861467610265,True,True
53+_01 Single_Excellent,31,31,0,,,,,,,,,,,,,,,,,
39-45_00 NA_Good,31,23,8,0.0,19.93,"(4.251772639760685, 5.269897519798433)",9.54,4.78,Two-Sample Welch's t-test,0.01,2.46,"(inf, 11565.985372913263)",13573.0,7265.88,Two-Sample Welch's t-test,2.595199815696925,5.409066045119358,2.813866229422433,True,True
28-38_00 NA_Very Good,28,22,6,0.0,14.46,"(3.373031817927888, 4.592228015455784)",6.67,2.68,Two-Sample Welch's t-test,0.003,3.01,"(inf, 5095.542515487212)",7512.14,4500.0,Two-Sample Welch's t-test,0.7155011197592525,3.537399036642186,2.8218979168829335,True,True
1-18_00 NA_Good,28,12,16,0.0,21.18,"(3.956606150403444, 4.807844635717973)",8.91,4.53,Two-Sample Welch's t-test,0.079,1.45,"(inf, 6096.180490684982)",7875.0,5351.25,Two-Sample Welch's t-test,1.7856975263646915,6.724375326879356,4.9386778005146645,True,False
39-45_01 Single_Very Good,28,26,2,0.002,17.76,"(3.513487660258807, 5.561311254896257)",7.1,2.56,Two-Sample Welch's t-test,0.0,3.98,"(inf, 13114.74487315497)",12544.04,3899.5,Two-Sample Welch's t-test,0.24886329877412727,7.638274442501636,7.389411143727509,True,True
46-52_01 Single_Good,27,22,5,0.0,15.38,"(3.967284595381593, 5.44559249563055)",9.62,4.91,Two-Sample Welch's t-test,0.0,7.18,"(inf, 9175.06242004305)",12445.27,5318.8,Two-Sample Welch's t-test,1.4540972966825434,7.780890558385098,6.326793261702554,True,True
53+_00 NA_Very Good,26,15,11,0.0,13.26,"(3.918139880940392, 5.362451931595856)",6.88,2.24,Two-Sample Welch's t-test,0.0,4.65,"(inf, 15666.588853334513)",17144.47,6340.91,Two-Sample Welch's t-test,1.9765069129569026,4.5136386596774685,2.537131746720566,True,True
28-38_00 NA_Very Risk,26,13,13,0.0,8.42,"(4.745065681259256, 8.047192641763198)",15.89,9.49,Two-Sample Welch's t-test,0.003,3.04,"(inf, 16808.26515110834)",17308.85,7355.77,Two-Sample Welch's t-test,1.798456627996793,3.7348995627969046,1.9364429348001115,True,True
19-27_00 NA_Risk,24,8,16,0.0,30.37,"(4.567872995598639, 5.268512134454812)",13.34,8.42,Two-Sample Welch's t-test,0.006,2.8,"(inf, 11077.17313716152)",15187.5,8844.38,Two-Sample Welch's t-test,6.303663662058414,2.1445932421484057,-4.159070419910008,True,True
39-45_00 NA_Very Good,24,21,3,0.0,18.25,"(3.9194861485543524, 4.9604741277848285)",6.98,2.54,Two-Sample Welch's t-test,0.001,3.5,"(inf, 6232.2932328530815)",8405.9,4500.0,Two-Sample Welch's t-test,0.6086479404480821,4.411780877517622,3.80313293706954,True,True
46-52_00 NA_Very Good,24,16,8,0.0,14.51,"(3.7149261773291986, 4.954330913338181)",7.0,2.67,Two-Sample Welch's t-test,0.0,10.32,"(inf, 6764.855298924562)",10106.62,4500.0,Two-Sample Welch's t-test,1.162223475558279,3.385368798902319,2.22314532334404,True,True
19-27_02 Maried_Normal,17,8,9,0.0,18.12,"(4.327118884241648, 5.4871084054070876)",11.55,6.64,Two-Sample Welch's t-test,0.053,1.83,"(inf, 11039.989321890365)",9506.25,4643.33,Two-Sample Welch's t-test,8.23456388732894,16.530272896221184,8.295709008892246,True,False
19-27_02 Maried_Very Good,16,11,5,0.0,18.05,"(4.041529542181126, 5.134307993849842)",7.55,2.96,Two-Sample Welch's t-test,0.008,2.85,"(inf, 12384.724904727616)",9627.27,2649.0,Two-Sample Welch's t-test,7.874647736596155,13.486666157255293,5.612018420659137,True,True
53+_01 Single_Very Good,13,8,5,0.0,20.18,"(4.557873735464741, 5.695072114763353)",7.69,2.56,Two-Sample Welch's t-test,0.002,4.13,"(inf, 19227.608596309656)",17351.75,5100.0,Two-Sample Welch's t-test,2.0125393037087544,5.309400094473311,3.2968607907645566,True,True
19-27_02 Maried_Very Risk,13,1,12,,123.27,"(nan, nan)",19.1,9.38,Two-Sample Welch's t-test,,3.11,"(inf, nan)",12375.0,8251.25,Two-Sample Welch's t-test,15.383719033303036,3.0577072754901597,-12.326011757812877,,
53+_03 Widow_Risk,12,5,7,0.0,19.02,"(4.535279403900414, 5.756417611793339)",13.5,8.36,Two-Sample Welch's t-test,0.357,0.38,"(inf, 22945.405538692306)",20574.0,17381.57,Two-Sample Welch's t-test,8.444384603265709,6.202102818529257,-2.2422817847364516,True,False
19-27_02 Maried_Good,12,5,7,0.0,15.39,"(4.184655609411209, 5.607538106802595)",9.79,4.9,Two-Sample Welch's t-test,0.249,0.7,"(inf, 5118.5056293868165)",6624.0,5400.0,Two-Sample Welch's t-test,8.751093886735841,6.086165550318366,-2.6649283364174754,True,False
46-52_01 Single_Very Good,12,9,3,0.0,10.18,"(3.7089821164492114, 6.141069450693951)",6.92,2.0,Two-Sample Welch's t-test,0.068,1.65,"(inf, 81651.02174233402)",39097.11,5000.0,Two-Sample Welch's t-test,0.880694127883833,16.23194529720863,15.351251169324795,True,False
19-27_02 Maried_Risk,11,1,10,,42.68,"(nan, nan)",13.48,8.38,Two-Sample Welch's t-test,,-0.08,"(inf, nan)",6930.0,7055.1,Two-Sample Welch's t-test,9.556376403467066,2.2719449225473323,-7.284431480919734,,
53+_03 Widow_Normal,11,1,10,,39.05,"(nan, nan)",12.21,6.78,Two-Sample Welch's t-test,,2.38,"(inf, nan)",10875.0,6865.1,Two-Sample Welch's t-test,5.767038557530517,0.6726977499420088,-5.094340807588508,,
53+_04 Divorce_Normal,11,5,6,0.0,16.65,"(4.486630977423586, 5.898622501146554)",11.63,6.44,Two-Sample Welch's t-test,0.051,2.06,"(inf, 25940.425156055644)",19147.6,7872.83,Two-Sample Welch's t-test,7.512878789083685,14.367632382624617,6.8547535935409325,True,False
53+_04 Divorce_Risk,10,1,9,,52.0,"(nan, nan)",13.6,8.08,Two-Sample Welch's t-test,,3.43,"(inf, nan)",12375.0,7974.67,Two-Sample Welch's t-test,6.55601735556063,1.3731401579416325,-5.182877197618997,,
53+_03 Widow_Very Risk,10,9,1,,11.46,"(nan, nan)",17.46,9.6,Two-Sample Welch's t-test,,1.3,"(inf, nan)",18381.67,12375.0,Two-Sample Welch's t-test,0.7071719522174627,8.283890040854873,7.57671808863741,,
46-52_04 Divorce_Risk,9,3,6,0.0,27.72,"(4.092668043500468, 4.8831584899686495)",12.77,8.28,Two-Sample Welch's t-test,0.032,3.24,"(inf, 16993.054757021564)",13750.0,5744.83,Two-Sample Welch's t-test,5.344271292817817,7.101477968202595,1.757206675384778,True,True
19-27_02 Maried_Excellent,9,9,0,,,,,,,,,,,,,,,,,
53+_04 Divorce_Very Risk,8,5,3,0.001,8.37,"(4.732234222436373, 9.252934756329877)",16.34,9.35,Two-Sample Welch's t-test,0.166,1.08,"(inf, 32896.537446292285)",20358.0,10708.67,Two-Sample Welch's t-test,3.8034373716194856,5.679459539081646,1.8760221674621596,True,False
1-18_00 NA_Normal,8,2,6,0.029,9.43,"(1.7447426943103368, 9.005622991220847)",11.68,6.3,Two-Sample Welch's t-test,0.003,4.47,"(inf, 5160.654067343548)",9000.0,5722.5,Two-Sample Welch's t-test,0.6555470911350788,5.970149253731343,5.314602162596264,True,True
39-45_04 Divorce_Normal,7,3,4,0.0,17.42,"(4.5054575548783635, 6.441604829008826)",11.88,6.4,Two-Sample Welch's t-test,0.069,2.41,"(inf, 44679.340635783476)",20530.0,4500.0,Two-Sample Welch's t-test,6.12486559322726,23.89571087702962,17.770845283802363,True,False
53+_03 Widow_Good,7,7,0,,,,,,,,,,,,,,,,,
19-27_00 NA_Very Risk,7,3,4,0.0,36.91,"(4.574694321042091, 5.669366524609136)",14.25,9.13,Two-Sample Welch's t-test,0.556,-0.15,"(inf, 17517.593930768584)",19260.0,20250.0,Two-Sample Welch's t-test,9.403569873748367,2.0078500054731117,-7.395719868275255,True,False
53+_03 Widow_Very Good,6,5,1,,10.73,"(nan, nan)",7.58,3.28,Two-Sample Welch's t-test,,1.58,"(inf, nan)",14384.2,10875.0,Two-Sample Welch's t-test,5.564823153757983,12.767955575517536,7.203132421759554,,
53+_03 Widow_Excellent,6,6,0,,,,,,,,,,,,,,,,,
46-52_03 Widow_Risk,6,3,3,0.003,16.72,"(3.54058506983665, 5.799948351964192)",12.68,8.01,Two-Sample Welch's t-test,0.098,1.64,"(inf, 11640.886606090367)",11145.0,7125.0,Two-Sample Welch's t-test,7.894940958769017,8.294323839576093,0.3993828808070754,True,False
46-52_03 Widow_Very Risk,5,3,2,0.011,9.22,"(4.47088631743544, 12.041808549279953)",17.73,9.47,Two-Sample Welch's t-test,0.313,0.62,"(inf, 10643.235947359164)",11875.0,11104.5,Two-Sample Welch's t-test,7.3651675891503965,6.343392544265751,-1.0217750448846457,True,False
1-18_00 NA_Risk,5,0,5,,,,,,,,,,,,,,,,,
46-52_04 Divorce_Very Risk,5,4,1,,6.17,"(nan, nan)",16.48,9.05,Two-Sample Welch's t-test,,5.21,"(inf, nan)",11141.25,4500.0,Two-Sample Welch's t-test,0.6749034888011015,4.033013425278618,3.358109936477517,,
46-52_03 Widow_Normal,4,2,2,0.035,8.19,"(1.120148810173331, 8.960985498639724)",11.61,6.57,Two-Sample Welch's t-test,0.035,9.17,"(inf, 12527.561261143372)",9750.0,4500.0,Two-Sample Welch's t-test,3.3192082581901463,6.558920973411143,3.239712715220997,True,True
39-45_04 Divorce_Risk,4,2,2,0.013,11.92,"(2.840812791447699, 7.264376105149059)",13.14,8.09,Two-Sample Welch's t-test,0.042,7.5,"(inf, 56788.95804079618)",25575.0,4500.0,Two-Sample Welch's t-test,2.0935685573916927,5.875872621650092,3.782304064258399,True,True
1-18_00 NA_Very Risk,4,1,3,,65.51,"(nan, nan)",14.74,9.29,Two-Sample Welch's t-test,,inf,"(inf, nan)",9000.0,4500.0,Two-Sample Welch's t-test,5.172413793103448,8.2930200414651,3.120606248361652,,
28-38_04 Divorce_Risk,3,2,1,,22.37,"(nan, nan)",13.16,7.9,Two-Sample Welch's t-test,,1.41,"(inf, nan)",18750.0,9375.0,Two-Sample Welch's t-test,3.9717339637269475,19.538882375928097,15.56714841220115,,
46-52_04 Divorce_Normal,3,0,3,,,,,,,,,,,,,,,,,
46-52_03 Widow_Good,3,1,2,,27.8,"(nan, nan)",8.67,5.34,Two-Sample Welch's t-test,,inf,"(inf, nan)",8940.0,4500.0,Two-Sample Welch's t-test,15.208611453774271,3.5815585789144753,-11.627052874859794,,
28-38_04 Divorce_Good,3,3,0,,,,,,,,,,,,,,,,,
39-45_03 Widow_Risk,3,1,2,,13.47,"(nan, nan)",13.55,8.29,Two-Sample Welch's t-test,,-0.28,"(inf, nan)",7052.0,7687.5,Two-Sample Welch's t-test,8.274136260897642,4.414756756418363,-3.8593795044792794,,
28-38_04 Divorce_Very Risk,3,2,1,,5.51,"(nan, nan)",16.32,9.68,Two-Sample Welch's t-test,,3.15,"(inf, nan)",15847.5,4764.0,Two-Sample Welch's t-test,2.205892566919946,16.11771346626188,13.911820899341935,,
53+_04 Divorce_Very Good,3,0,3,,,,,,,,,,,,,,,,,
53+_04 Divorce_Excellent,3,3,0,,,,,,,,,,,,,,,,,
